epoch,train_loss,test_loss,test_auc
1,0.13826472240063964,0.09522509584442163,0.7982290470626523
2,0.0935733792902548,0.09106350851555665,0.8127960502339505
3,0.09016838085990918,0.08795569822765313,0.8309277589204251
4,0.08742904097219056,0.0853866730362941,0.8410572090664763
5,0.08556447381837459,0.08451426441852863,0.8450916824272418
6,0.08446247801184655,0.08319465648860504,0.847439741759907
7,0.08357628395757344,0.08271536438319928,0.8499933969328868
8,0.08290550767243662,0.08202974741848615,0.8516820352060369
9,0.08234160608034345,0.08175410851836204,0.8513495163815668
10,0.08185339680861069,0.08095833413684979,0.8552373379632346
11,0.08149425882044473,0.08039901861204551,0.8572506921775465
12,0.08115554387339308,0.08009808407380031,0.8577832326305492
13,0.08080562413493289,0.07969495802162549,0.8595777577166273
14,0.08049767677070974,0.07943717860258542,0.8602477992582879
15,0.08020258070547369,0.07908281403569839,0.8609993378200553
16,0.0799031090227109,0.07885072271411235,0.8623168163373228
17,0.07964352323567565,0.07837061998553765,0.8625434918448499
18,0.07930979893271682,0.07820675981541475,0.863423426912655
19,0.0790385273627088,0.0781817913437501,0.8640657975602084
20,0.07936130934689618,0.07826023609974446,0.864268809971485
21,0.07911110998048812,0.07785230939013836,0.8660412500915436
22,0.07868916569867089,0.07795006196277264,0.8674890300042448
23,0.07833916306307044,0.07696460776795179,0.8680519626846491
24,0.07850579195479049,0.07676043876279623,0.8686111803469442
25,0.07804344942958294,0.07652318753684179,0.8701929966882478
26,0.07761270418951784,0.07616662413646014,0.8703784672478716
27,0.07735011666258679,0.07603078719515066,0.8725586265132138
28,0.07719504317103684,0.07567823798610614,0.8728782041445808
29,0.07693857266508702,0.07531762319879654,0.8731187868329354
30,0.07680202035492734,0.07513089678608455,0.8734716203912549
31,0.07650651669813485,0.0761293934037288,0.8726687014982636
32,0.07627564723591639,0.0745947034074328,0.8757899634158008
33,0.07631265712972683,0.07453471269363011,0.875649511131159
34,0.07599201971028424,0.07435564824785941,0.8757493564286294
35,0.07690926351690594,0.07428389742779426,0.8769367156470038
36,0.07564280255685879,0.07496630259049245,0.8759317976973021
37,0.07543183728298054,0.07392906184332111,0.8771688145222536
38,0.07538665615116494,0.07490690399247867,0.8757558983390432
39,0.0751803768350731,0.07399396914511155,0.8785310749563333
40,0.075032646534375,0.07433355116309263,0.8764212349406396
41,0.07497586030748826,0.07355925344790404,0.8776278806602229
42,0.07505930085914045,0.07336161859237995,0.8781392642249731
43,0.07461722973686985,0.0731254036944264,0.8789410323792348
44,0.07451150060595968,0.07372151294675393,0.8788989545942758
45,0.07487153579256957,0.07396737717760679,0.8793503288717677
46,0.07443156082513212,0.07407236799884301,0.8796848448296923
47,0.0743320171450135,0.07299269826557392,0.8785517060659593
48,0.07414367778486089,0.0728831206042415,0.8791086901044752
49,0.07412351379288903,0.07247101985491239,0.8792447287779389
50,0.07396867729346208,0.07254520285014923,0.8809644175870782
51,0.07390789069659726,0.0721986941085794,0.8807939325048595
52,0.07376586457455082,0.0723384341177268,0.8803781683885477
53,0.07371176740131047,0.07197082283882758,0.8810842153323247
54,0.0737190989211579,0.07271110051526473,0.8798349280127269
55,0.07361782004561605,0.07260955169032782,0.8794612353507328
56,0.07348818245190608,0.07179266845759673,0.8813459578433372
57,0.07329308022803899,0.07216402815702634,0.8819510927999531
58,0.07315750064068957,0.07232765758362336,0.881876687994263
59,0.07309944901992625,0.07194537404829111,0.8819866857781665
60,0.07334098544773422,0.07142499970415464,0.8806555459803872
61,0.07320267782794146,0.07200683834843147,0.880600840835897
62,0.0729186052574387,0.07142340877117255,0.8825672383469292
63,0.0727746663685841,0.07151857859049088,0.8834195216049184
64,0.0728306663328711,0.07139539669434994,0.8831517440256138
65,0.07271963233906258,0.07133995594504552,0.8830655156941632
66,0.07278392518622966,0.07126560789556839,0.8824319519782281
67,0.07264721270509159,0.07123312627275785,0.8826796542882009
68,0.07266935280795339,0.0712805415623081,0.8841231451108194
69,0.07261898417167272,0.07107958769760071,0.8841334095877977
70,0.07261983325964289,0.0712911567149254,0.8841678639329462
71,0.07267685214033986,0.0712033314200548,0.8836633878088709
72,0.0724325930369617,0.07070808812784843,0.8845475031578769
73,0.07272318409213537,0.0709599539064444,0.8838209092842466
74,0.07230292265598155,0.07143373503230321,0.8848176517763858
75,0.07224263403140291,0.070921491086483,0.8847640822467152
76,0.07220881752716966,0.07104611658037473,0.8845189737889577
77,0.07220846338409789,0.07073845245326177,0.8847019885242502
78,0.0721165543304214,0.07097103786774171,0.8857132008484567
79,0.07210406316562167,0.07208865233338796,0.8830550911947608
80,0.07836204967638359,0.07477101950595776,0.8807469011156379
81,0.07541208972187737,0.07220843738088241,0.8831684107523701
82,0.07401902069207988,0.07463972011628824,0.8822264837568301
83,0.07502652637519036,0.07290781928369632,0.8831389819719101
84,0.07406535860198209,0.07234156651374621,0.8825989427238201
85,0.07352549989200846,0.07157779095742182,0.8838911367403001
86,0.0730338366042021,0.07146702066828044,0.8832250542143187
87,0.07258900725813229,0.07191000263660383,0.8841324772014999
88,0.07231774863468696,0.0706970865241228,0.8841944406349521
89,0.07227180563620751,0.0706682545491136,0.8850857883236835
90,0.07201928341218942,0.07100665331459963,0.8851641015041822
91,0.07243022529196136,0.07559460671857382,0.8816877945156094
92,0.07427329738164627,0.07228634376078844,0.8834192902061072
93,0.07325180490277236,0.07145449204895742,0.8852927147711096
94,0.07299325040576955,0.07130522785278468,0.8839509694957292
95,0.0726760401260815,0.07138917670609095,0.8853995864244274
96,0.07247646992578159,0.07153180838586429,0.8851760796055983
97,0.07220536688036179,0.07061072545938003,0.8852658376627446
98,0.07215554504832135,0.07061678044115886,0.8852453374332754
99,0.07194147135449361,0.07058474447291631,0.884365685060243
100,0.07180704096261459,0.07048038982141476,0.8868344837397638
101,0.07164603179155649,0.06998568018659568,0.8860717200264857
102,0.0715927430039531,0.07030087740470965,0.8870099934729556
103,0.071426273094891,0.06983565870099342,0.886950329430906
104,0.0713168431544983,0.07004472666826003,0.8879228261718628
105,0.07128438935909845,0.06986134328330175,0.8879436330345986
106,0.07116020993105596,0.0700230115881333,0.8885920544228684
107,0.07102692661264652,0.06996628457728105,0.887902902496889
108,0.07199684561619275,0.0705757588100357,0.8853113871943835
109,0.07180801009217018,0.07166554905856266,0.8868522328471075
110,0.07174554669262866,0.07009226817351122,0.8874712889759092
111,0.07109798279979938,0.06996368568581648,0.8883253038257066
112,0.07102998584461741,0.07050596855294246,0.8884897556315385
113,0.07077236389151857,0.06938113235414792,0.8882588934922747
114,0.07079175207999688,0.06949000247778037,0.8875843557739421
115,0.07074608431916825,0.06930873904568263,0.8880112223083122
116,0.07067551847924537,0.06932889609000621,0.8882523158275897
117,0.07050465450068064,0.06991634281017842,0.887565236684458
118,0.07051545996218919,0.06929814679882465,0.8896428553890594
119,0.07057967011498499,0.06911231136570374,0.8897081747561039
120,0.07039508544898863,0.06922134805279664,0.8903338071058345
121,0.070463432609752,0.06888944629388742,0.889859747251389
122,0.07034791901094627,0.0693604708243257,0.8896791270660681
123,0.07031416988731184,0.06977947263572461,0.8898506140252791
124,0.07028461389856626,0.06941703870797004,0.8894544246923978
125,0.07035884525674053,0.06870968650357845,0.8896437904326636
126,0.07022749174716351,0.06874290453031277,0.8891867428230179
127,0.07016088654629038,0.0706684312902582,0.8902510052601722
128,0.07018783738058579,0.06854223534464836,0.8907294971066823
129,0.07019755365209111,0.06848884652822446,0.889439962380365
130,0.08034285593164872,0.07442275768098158,0.8853346999581767
131,0.07478601297340061,0.07156702248522868,0.888250035213539
132,0.07229306907216206,0.07021442257727568,0.8879385768270457
133,0.07101012213226361,0.07028856772260789,0.888484073618377
134,0.07777366388494833,0.07439583081943102,0.8800047600000788
135,0.07649186689029389,0.0749666740019352,0.8813522263339729
136,0.07613130004109839,0.07204784493511304,0.881665955000863
137,0.07521288293543496,0.07388233121675558,0.8778510035721672
138,0.07447979259481535,0.0731974525233874,0.8809749396309415
139,0.07403453215956687,0.07253350875316522,0.8826592429236056
140,0.07386607044388221,0.07256975160577359,0.8814909292171691
141,0.07378247950367535,0.07221207054666219,0.8830733307186617
142,0.07345531856098884,0.07178985266349254,0.8848116836707942
143,0.07333247508334963,0.07218678578352317,0.8827368640676202
144,0.07316156913160901,0.07204143027177988,0.8845516180949179
145,0.07308636773141879,0.07147215494217399,0.8840037551754258
146,0.07283963432087551,0.07159673003241038,0.8847716100575991
147,0.07274195294638601,0.07126566959688296,0.8853117298178103
148,0.07264165353454366,0.0710084896391401,0.8855132074783177
149,0.07262901491190814,0.07120117025497633,0.8855396786056816
150,0.0724092892712996,0.07154691148167237,0.8842936890999794
151,0.07243620260748306,0.07156160312394301,0.8846789613214259
152,0.07229584011520389,0.07111006564914416,0.8839333863975649
153,0.07221349488377948,0.0712392488351235,0.8854048634555642
