epoch,train_loss,test_loss,test_auc
1,0.0976857520082148,0.0847704495844952,0.8445347572871407
2,0.0835252943386095,0.0813623399068745,0.8583291171825698
3,0.0808561086899338,0.0793148684962412,0.8637971873331209
4,0.0790678757415635,0.0777658704253851,0.8670129241773269
5,0.0777632896459565,0.0767841406022537,0.868720433098863
6,0.0768679823828726,0.0758917161847549,0.8696318955101106
7,0.0762182746059822,0.0753394646633745,0.869486854980945
8,0.0757396371206888,0.0749425867301985,0.8699567563199448
9,0.0753888119063356,0.0745872238960653,0.8702370132326026
10,0.0750972209739787,0.0743775773796724,0.8698540786407716
11,0.0748609341698331,0.0741906321845268,0.8703489500913684
12,0.0746619359605907,0.0739098423954329,0.8705657728296269
13,0.0744686656090532,0.0737532799633401,0.8710932745337221
14,0.074308270986863,0.0735855214859817,0.87136559382911
15,0.0741460464009423,0.0734834252799011,0.8720152180535252
16,0.0740175535562396,0.0732966183818071,0.8721052678388643
17,0.0738800594608388,0.0732005905303092,0.872531762121552
18,0.073767991187923,0.0730275725432623,0.8722847404315932
19,0.0736632583246322,0.072971799264312,0.8726805932088008
20,0.0735529648668768,0.0727907896360795,0.872560236916218
21,0.0734346514944899,0.0726873179401383,0.8727340779277664
22,0.0733205446933918,0.0725772107107995,0.8736224019883093
23,0.0731872034991227,0.0724535302821585,0.8735462666054182
24,0.0730900677103411,0.0723186680298545,0.8735301805242722
25,0.072958233989302,0.0722740874805474,0.873222825681086
26,0.0728580793882722,0.0721021981785395,0.8736250627932789
27,0.0727432596384088,0.0721191765313041,0.8730973468449195
28,0.0726413649042777,0.0718882548271688,0.8744667940622616
29,0.0725442948379556,0.0718133656852919,0.8752876758208723
30,0.0724449438437923,0.0717223610864593,0.8750808964773821
31,0.0723616620264231,0.0716036470595188,0.875199045480519
32,0.0722833019680151,0.0715457233764309,0.8754886984112604
33,0.0722048575978241,0.0715508638653867,0.8768048368531635
34,0.0721264561315659,0.0713545601047618,0.8766687111195204
35,0.0720532497171077,0.0712762246155158,0.8770062709977914
36,0.0719645112469957,0.0711807694146663,0.8765773415495536
37,0.0718848201419023,0.0712644098734298,0.877609677989041
38,0.0718141334588751,0.0710151075205105,0.8770480226530968
39,0.0717440778312097,0.0710580245764796,0.876375725873951
40,0.0716825029616649,0.070952562913189,0.8780984874515525
41,0.071611480292471,0.0708243282596578,0.8773971929113112
42,0.0715490647125266,0.0710011535237154,0.8766415358798485
43,0.0714844246359158,0.0707168873967358,0.8785239744872154
44,0.0714308888678257,0.0706870488668016,0.8781397251198506
45,0.0713817938717512,0.0706142355971333,0.8785193674767082
46,0.0713142233916537,0.0706616104291089,0.8788576707968432
47,0.0712606292090899,0.0707035949438815,0.8772623493820142
48,0.071211781956189,0.0704998596562696,0.8782959176535494
49,0.0711675016332252,0.0704158108409258,0.8792705184298354
50,0.0710956490576707,0.070405265333607,0.8781260062908918
51,0.0710686779118088,0.0703863759990793,0.8791141279580708
52,0.0710230980335703,0.0703355347622602,0.8784399608643534
53,0.0709668672890355,0.0702756395671678,0.8785563396367415
54,0.0709215917778601,0.070197319325422,0.8789712831185691
55,0.0708808111639553,0.0701793503254405,0.8794017232625584
56,0.0708330428884418,0.0702334209771233,0.8800413917392652
57,0.0707925667168852,0.0700936027220654,0.8793571910899185
58,0.0707646509643964,0.070077478521874,0.8799958733407418
59,0.0707243242229679,0.070070935918412,0.8798944063786879
60,0.0706926890461751,0.0700212102518567,0.8791162709222279
61,0.0706402290092025,0.0699675824580487,0.8796527402482445
62,0.0706128635356412,0.0701398984776404,0.8785708613644405
63,0.0705771099159603,0.0699167156764181,0.8799381303465008
64,0.0705358476388342,0.0698886660473002,0.8801348716894127
65,0.0705033319696051,0.0698606503659157,0.8798980241962228
66,0.0704608742017481,0.0698772571371409,0.8788788686147199
67,0.0704243459274364,0.0698130918068172,0.8799179207595661
68,0.0704105859250497,0.0697888377864475,0.8800764204974325
69,0.0703653791882788,0.0698291074550803,0.879823382265012
70,0.0703472112173166,0.0697389836411784,0.8807118303848185
71,0.0703071664626172,0.0697483960276942,0.8800746177324427
72,0.0702538268107274,0.0696751736932589,0.8796998920773927
73,0.070235493026387,0.0697547469005036,0.8796826738458731
74,0.070214477193754,0.0696561977571837,0.8811758156588023
75,0.0701938467873478,0.0696284112788111,0.8802949259913226
76,0.0701654582413721,0.069638153784907,0.8793194264870063
77,0.0701220742738479,0.0695488624269266,0.8799883669886729
78,0.0701001668098157,0.0695939942394878,0.8796446934938368
79,0.0700743624909734,0.069537436537993,0.8798933643280543
80,0.0700483479221684,0.069536705436206,0.8806717531323923
81,0.0700195258143266,0.0694812761022691,0.880776371865908
82,0.0699904391834452,0.0694686082532094,0.8808432440249852
83,0.0699614687277257,0.0694358054747514,0.8810256728682636
84,0.0699342007316887,0.06941694423859,0.8810491419768823
85,0.0698918111027856,0.0693885047892046,0.8805723576842156
86,0.0698699396537968,0.069400670637456,0.8813250340619614
87,0.0698517793841629,0.0693709354272588,0.8809111837761004
88,0.069824543404077,0.0693431795928129,0.8808149775475113
89,0.0698007010348189,0.0693949476363137,0.8814670528784732
90,0.0697453276238447,0.0693604455852973,0.8812282824588864
91,0.0697563353280872,0.0692718799296345,0.8805374116535392
92,0.0697356877853768,0.0692421548524749,0.880932772942741
93,0.0696876089190251,0.0692393109482967,0.8813367268013516
94,0.0696878715729978,0.0692521551896044,0.8801161548010181
95,0.0696505223584639,0.0692401133990122,0.8816180538056203
96,0.0696218968595575,0.0692232958472624,0.880986509371149
97,0.0695952057460704,0.0691959588711862,0.8816320932364673
98,0.0695680747089417,0.0692205468398564,0.8807467032742012
99,0.0695585127957156,0.0691547093632782,0.8814580264561865
100,0.0695324537374587,0.0691222355816124,0.8806042894071704
101,0.06952029765883239,0.06914584503098191,0.8807734505440168
102,0.06949569332868533,0.06913859180598257,0.8808096392363303
103,0.06946796510939908,0.06915787590233406,0.8812545449066982
104,0.06945936689366512,0.06905270920366624,0.8812281815466095
105,0.06942047206301341,0.06952828593443515,0.8793096964980837
106,0.06940365158882845,0.06902363219915754,0.8816193188227359
107,0.06939045370315336,0.06903277519965391,0.8807462788725248
108,0.06936815599718588,0.06899780166392053,0.8807568378657366
109,0.06935662356201404,0.06899974792121749,0.8817223470929925
110,0.0693398554158397,0.06895922176134703,0.8811114574181742
111,0.06932338050099994,0.06897406751367471,0.8807313447379744
112,0.06929053351682288,0.06901387758806074,0.8817977120787011
113,0.06927647150129107,0.06902095789519852,0.8812303973678564
114,0.06925497267883149,0.06896175835240546,0.88119476736356
115,0.06924387577425961,0.06893004839665888,0.8806609179924658
116,0.06922190978150196,0.06893946216368427,0.8818471352042754
117,0.06920131232995257,0.06888357273918733,0.8807234770092849
118,0.06918473773634483,0.06889525972894275,0.8813250639218436
119,0.06916669240764436,0.06905579077900514,0.8801765930642139
120,0.06914331137798221,0.06886004200869052,0.881138912307374
121,0.06913323047644648,0.06883400858683647,0.8810794792307245
122,0.06913333180996865,0.06895825468317376,0.881124469010003
123,0.06911602004631337,0.06887220764060589,0.8820486155320361
124,0.06908835861468202,0.06910189118404479,0.8800776598537783
125,0.06907004952700407,0.0689350608457386,0.8809417894093647
126,0.06905380482356546,0.06884527432289642,0.8818650442018884
127,0.06903453153900467,0.06880158181110702,0.8813530028060137
128,0.06902888726300516,0.06878589839529475,0.8815894436446392
129,0.06900852647561723,0.06881005171209179,0.8823239680588619
130,0.06900329838107741,0.06878990115996962,0.8815299663771261
131,0.06897887697614363,0.06875698643281268,0.8807487281615874
132,0.06895359286993968,0.06879977367759071,0.8819998557227218
133,0.06894980780485169,0.06877236750567195,0.8813454998089717
134,0.06892495355248884,0.06878170948689409,0.8823774356815421
135,0.06893872934631207,0.06872331554611999,0.8816947278231019
136,0.06889014463227601,0.06874695162435582,0.8815875054820718
137,0.06890185545565,0.06878768696829518,0.8810130402097514
138,0.06887776971723122,0.06876257602623298,0.8815542858280622
139,0.06887326451396111,0.06883914422449773,0.8800999510708276
140,0.06885004251321761,0.06869524723999812,0.8814101778301384
141,0.0688290502406323,0.06869689673065607,0.8821076686351826
142,0.06882241205120546,0.06873624459308461,0.8819434135154985
143,0.06882991497169845,0.06864009830416624,0.881774250195966
144,0.06881280181454408,0.06869902018380278,0.8818785240580017
145,0.06876630233992566,0.0690071540922194,0.8795252268503914
146,0.06876904979810966,0.06872862267702044,0.8812579673525283
147,0.06876582847470578,0.06867225663476531,0.8824335432756254
148,0.06874626499906049,0.06899050667130287,0.8797252323105642
149,0.06873159271745255,0.06879725449102961,0.8812855518486515
150,0.06871494385238187,0.06861057723276309,0.8815561609939944
151,0.06869907132575165,0.06859498982340649,0.8814101116035257
152,0.06869111141323822,0.06868378168805737,0.88252042209153
153,0.0686778480373461,0.06860230891020375,0.881177821716259
154,0.06866953454884944,0.06855508220880192,0.8815955990008089
155,0.06865239675114214,0.0687767580514705,0.8798682680313489
156,0.06864642634239425,0.06861116415477993,0.8820845785891931
157,0.06861889645917622,0.06855780767051026,0.8808364678822472
158,0.06860651879226515,0.0685907767886503,0.88215208161413
159,0.06861727842838634,0.06861267212537517,0.8816208028331631
160,0.06860625013470995,0.06862612024887454,0.8812017688188828
161,0.06859580398733604,0.06858149252063203,0.8811469162350963
162,0.06855779104971,0.06856150853913505,0.8815395697986863
163,0.06856767732520667,0.06850046990783039,0.8814719520434791
164,0.06853486546740582,0.06855850367749179,0.8819132104854723
165,0.06853545701229381,0.06848293085242024,0.8813634175543806
166,0.0685199123224694,0.06858587481606733,0.8814794697097054
167,0.06851361122979834,0.068576711143869,0.8805518051995973
168,0.06848998781995405,0.0684894263522344,0.8819182011485014
169,0.06848389345766988,0.0684829565805481,0.8822367649563657
170,0.06847853371459899,0.06845148130985859,0.8817839932653733
171,0.06843672038787382,0.06867341924477793,0.8823456033390054
172,0.06845825320360092,0.06854663654842354,0.8824087051824219
173,0.06844768681299138,0.06846301341312677,0.8819244578730958
174,0.06843509097940388,0.06845829112678709,0.881838382669283
175,0.068400678651385,0.06848043709995724,0.881816430398062
176,0.0684068386925757,0.0685257397194664,0.8821157671672769
177,0.06837992321599597,0.06841318482608356,0.8812176949188145
178,0.06837394914841659,0.06859490943877683,0.8808726252368182
179,0.06836069963128946,0.06841863529389085,0.8812109702070343
180,0.06836193969376851,0.06838072602122079,0.8818556115698168
181,0.0683217514711852,0.06841949709512803,0.8818605907851134
182,0.0683336695335387,0.06835704723258318,0.8817285775287265
183,0.06831294490475778,0.06838131729498816,0.8816538856046295
184,0.06831525768757446,0.0683595104087618,0.8820591071376623
185,0.06831008180595492,0.06837072718870316,0.881348328625337
186,0.06827471364541972,0.06833508345629365,0.8818712281646014
187,0.06827386849432485,0.06840050196804259,0.8800568675095989
188,0.06827910014933418,0.0683335793741868,0.8822248944829645
189,0.06826088088235524,0.0683284939141986,0.8818150330215082
190,0.06825167390078898,0.06834936349028933,0.8815855728017977
191,0.06823009379392374,0.06851835530298826,0.8808306339592616
192,0.0682307415590125,0.06831996251869657,0.8819691635166882
193,0.06820186126818426,0.06847946545103034,0.8803527676057363
194,0.06819342867617116,0.06837084608359925,0.8821057195634489
195,0.068191032777321,0.068287538075602,0.8819041835317246
196,0.06816767481193053,0.06832097501989882,0.8817880510788526
197,0.06816825382639333,0.0682765048011473,0.8820724953437038
198,0.06816271094255978,0.06824016315293095,0.881639546602983
199,0.06813006056345507,0.06837703703520948,0.8802942367698776
200,0.0681435351843601,0.06822803757091467,0.8819869250025322
