epoch,train_loss,test_loss,test_auc
1,0.1640513666425447,0.1082002122768477,0.6751570603764393
2,0.0904396960431457,0.0793751867785901,0.8257112459660607
3,0.074631059396932,0.0714012203891638,0.8510012331592345
4,0.0698237619028387,0.0685577563960866,0.8592869272779915
5,0.0677739489804185,0.0670071522638028,0.8633138294711471
6,0.0664357316372071,0.0659466650043264,0.8662207224853298
7,0.0654307695765847,0.0651549094985526,0.8683235706716864
8,0.0646731394242247,0.0645737055837285,0.8698441751823172
9,0.0640812998131221,0.0640699090681737,0.8711638465358414
10,0.0635882358021524,0.06365438026924,0.8722686346608013
11,0.0631710844889753,0.0632921683825112,0.8731656919702605
12,0.0628161982609034,0.0630017903696126,0.8740081021099824
13,0.0624891960441963,0.0627103504127375,0.8748464958163121
14,0.0621946847611598,0.0625329440021832,0.8752369940955063
15,0.0619087392922366,0.0623120478989517,0.8758030812060988
16,0.0616728568860293,0.0621123115966496,0.8763954195896063
17,0.0614416896655033,0.0619091330463771,0.8769807677822121
18,0.0612269166432031,0.0617568404098561,0.8773968609000579
19,0.0610288285888139,0.0615999858748878,0.8776703953404622
20,0.0608367097830089,0.0614314949478577,0.8781748061132727
21,0.0606410441336588,0.0613125379691294,0.8784774859402226
22,0.060477388412653,0.0612193579286983,0.8785599625500522
23,0.060319953745703,0.0610755574105899,0.8788865303524267
24,0.0601703619907816,0.0610379645647379,0.8790006412388354
25,0.0600316454570505,0.0608934902858486,0.8794889743500403
26,0.0598847819561116,0.0607797114990663,0.8796484025735056
27,0.0597595988601903,0.0607050498214183,0.879913799976451
28,0.0596387869547145,0.0606038781653282,0.8801831549186362
29,0.0595219975905764,0.0605271916450513,0.880315844982442
30,0.0594283652472665,0.0604912487870052,0.880421171872487
31,0.0593155106862636,0.0604137518987605,0.8806139937339026
32,0.0592158484423625,0.0603385442019578,0.8806506876029028
33,0.0591112517435378,0.0602603196289722,0.8810457223233554
34,0.0590312422273425,0.0602003937781676,0.8812136757684332
35,0.0589316364536042,0.0601389437632475,0.8814460944370108
36,0.0588342666903283,0.0601048713064653,0.8817730810351403
37,0.0587610403999517,0.0600135328971557,0.8820635885769414
38,0.0586845084153992,0.0599795227005203,0.8821250947845881
39,0.0586029814011235,0.0599237868131176,0.8824270444817843
40,0.0585203565841292,0.0598880721303588,0.8826165890772454
41,0.0584549127541097,0.059799324185725,0.8826798837501627
42,0.0583766211911167,0.0597589919296318,0.8829153493701214
43,0.0583053567325172,0.0597497430215708,0.8830829997614804
44,0.0582301584584081,0.0596890886229931,0.8831643365602204
45,0.058169449389801,0.0596188082502535,0.8830894727908172
46,0.0581110982998393,0.0596165250145728,0.8832562295257643
47,0.0580533964880733,0.0595757737065541,0.8832576334674279
48,0.0580039521384408,0.0595479336170734,0.8834904967914728
49,0.0579357461601461,0.0595316802317492,0.8834604987932417
50,0.0578941268472454,0.0594893630650083,0.883520017001747
51,0.057835377151185,0.0594640480291538,0.8837371267859393
52,0.0577775910174044,0.0594330721491286,0.8838171651395013
53,0.0577444053946985,0.0594258143089667,0.8838212969156233
54,0.0576989782022891,0.0593652716333297,0.8840273805407673
55,0.0576498677270691,0.0593839926727945,0.8840734584571831
56,0.0576008477166637,0.0593697365850852,0.8840995190363894
57,0.0575541589829619,0.0593115815728439,0.884181160378076
58,0.0575238803307979,0.0593177978135118,0.8844398057970354
59,0.0574647487883777,0.0593141521246954,0.8845314260575738
60,0.0574361115160461,0.0592770583045645,0.8845010495935415
61,0.0573926093377181,0.0592372650186648,0.8845781482897984
62,0.0573605399468827,0.0592304131061193,0.8846630573851353
63,0.0573074656953778,0.0592462597412906,0.8846512166678816
